Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,predicted_sentiment
588,592,entered kitchen intention cook left bag chip cooking overrated anyway, Disgust ,2023-05-27, ChipExplorer , Instagram , #TeenChef #CookingFail ,22.0,45.0, Canada,2023,5,27,21,positive
589,593,staring clock class waiting bell ring like exciting event day, Surprise ,2023-05-28, ExcitementSeeker , Facebook , #ClassEvent #TeenExcitement ,18.0,35.0, USA,2023,5,28,12,positive
590,594,discovered new book series spent whole night reading need sleep anyway, Joy ,2023-05-29, NightReader , Twitter , #BookDiscoveries #TeenReading ,30.0,60.0, UK,2023,5,29,23,positive
591,595,bought new video game played hour forgot eat ultimate gaming session, Excitement ,2023-05-30, GamingEnthusiast , Instagram , #GameOn #TeenGamer ,22.0,45.0, USA,2023,5,30,20,positive
592,596,spent day bingewatching new series productivity level zero, Joy ,2023-05-31, LazyWatcher , Facebook , #BingeWatchDay #TeenLife ,35.0,70.0, Canada,2023,5,31,15,positive
593,597,caught latest fashion trend planning shopping spree, Excitement ,2023-06-01, TrendExplorer , Twitter , #FashionGoals #TeenStyle ,20.0,40.0, USA,2023,6,1,18,positive
594,598,decided learn new instrument day one still trying figure hold, Frustration ,2023-06-02, MusicalExplorer , Instagram , #InstrumentLearning #TeenMusic ,28.0,55.0, UK,2023,6,2,14,positive
595,599,spent hour creating perfect playlist every mood music therapy, Joy ,2023-06-03, MusicAficionado , Facebook , #MusicTherapy #TeenPlaylist ,22.0,45.0, Canada,2023,6,3,21,positive
596,600,successfully cooked gourmet meal family chef skill unlocked, Pride ,2023-06-04, HomeChef , Twitter , #CookingSuccess #TeenCook ,25.0,50.0, USA,2023,6,4,19,positive
597,601,spontaneously booked weekend getaway adventure awaits, Excitement ,2023-06-05, AdventureSeeker , Instagram , #GetawayGoals #TeenTravel ,18.0,35.0, UK,2023,6,5,10,positive
598,602,attended concert danced night away music heartbeat life, Joy ,2023-06-06, DanceEnthusiast , Facebook , #MusicMagic #TeenConcert ,28.0,55.0, Canada,2023,6,6,22,positive
599,603,rediscovered childhood cartoon nostalgiafilled marathon, Joy ,2023-06-07, NostalgiaExplorer , Twitter , #ChildhoodMemories #TeenCartoons ,22.0,45.0, USA,2023,6,7,12,positive
600,604,embarked diy home decor project let hope turn better last time, Excitement ,2023-06-08, HomeDecorator , Instagram , #DIYGoals #TeenCreative ,35.0,70.0, UK,2023,6,8,16,positive
601,605,spent afternoon museum pretending cultured art enthusiast making, Curiosity ,2023-06-09, ArtExplorer , Facebook , #CulturalDay #TeenCuriosity ,20.0,40.0, USA,2023,6,9,14,positive
602,606,started blog random thought musing blogging new diary, Curiosity ,2023-06-10, ThoughtfulBlogger , Twitter , #BloggingJourney #TeenThoughts ,30.0,60.0, Canada,2023,6,10,17,positive
603,607,relishing peaceful afternoon classic novel quiet moment best moment, Contentment ,2023-06-11, NovelEnthusiast , Instagram , #QuietMoments #BookishEscape ,35.0,70.0, USA,2023,6,11,15,positive
604,608,reflecting lifetime memory wrinkle tell story embracing beauty aging, Gratitude ,2023-06-12, WiseSoul , Twitter , #AgingGracefully #Memories ,28.0,55.0, UK,2023,6,12,18,positive
605,609,exploring world digital art never late discover new passion, Curiosity ,2023-06-13, ArtAdventurer , Facebook , #ArtDiscovery #SeniorArtist ,22.0,45.0, Canada,2023,6,13,14,positive
606,610,savoring flavor homecooked meal simple joy heart happiness, Contentment ,2023-06-14, HomeChefSenior , Instagram , #HappinessInFood #SeniorLife ,25.0,50.0, USA,2023,6,14,19,positive
607,611,embarking journey learning new language mind stay young every new word, Curiosity ,2023-06-15, LinguisticExplorer , Twitter , #MindEnrichment #SeniorLearning ,30.0,60.0, UK,2023,6,15,12,positive
608,612,attended classical music concert feeling timeless melody resonate music transcends generation, Joy ,2023-06-16, MusicConnoisseur , Facebook , #MusicLover #SeniorConcert ,18.0,35.0, Canada,2023,6,16,21,positive
609,613,capturing beauty nature photography every snapshot treasure, Joy ,2023-06-17, PhotographySenior , Instagram , #NatureCapture #SeniorMoments ,35.0,70.0, USA,2023,6,17,15,positive
610,614,reconnecting old friend cup tea friendship true essence companionship, Contentment ,2023-06-18, TeaTimeSenior , Twitter , #FriendshipGoals #SeniorBonding ,28.0,55.0, UK,2023,6,18,11,positive
611,615,embarked road trip revisit cherished place past nostalgia ultimate travel companion, Joy ,2023-06-19, RoadTripSenior , Facebook , #CherishedPlaces #SeniorTravel ,22.0,45.0, Canada,2023,6,19,16,positive
612,616,joined community choir harmonizing fellow voice music creates bond withstand time, Joy ,2023-06-20, ChoirEnthusiast , Instagram , #MusicHarmony #SeniorVoices ,20.0,40.0, USA,2023,6,20,14,positive
613,617,exploring art meditation finding tranquility stillness mind, Contentment ,2023-06-21, MeditationSenior , Twitter , #MindfulLiving #SeniorCalm ,18.0,35.0, UK,2023,6,21,19,positive
614,618,taking stroll garden appreciating beauty blooming flower nature wonder never cease, Contentment ,2023-06-22, GardenEnthusiast , Facebook , #NatureWonders #SeniorGarden ,25.0,50.0, USA,2023,6,22,13,positive
615,619,sipping favorite vintage wine sip telling story year gone cheer life welllived, Contentment ,2023-06-23, WineConnoisseur , Instagram , #LifeWellLived #SeniorWine ,28.0,55.0, UK,2023,6,23,18,positive
616,620,participated community art class unleashing creativity golden year art age limit, Joy ,2023-06-24, ArtisticSenior , Twitter , #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0, Canada,2023,6,24,16,positive
617,621,embarking journey writing memoir documenting lifetime experience every story matter, Gratitude ,2023-06-25, MemoiristSenior , Facebook , #LifetimeExperiences #SeniorMemoir ,35.0,70.0, USA,2023,6,25,20,positive
618,622,attended lecture history always fascinated lesson past learning lifelong adventure, Curiosity ,2023-06-26, HistoryEnthusiast , Instagram , #LifetimeAdventure #SeniorCuriosity ,30.0,60.0, UK,2023,6,26,14,positive
619,623,rediscovered joy cooking traditional family recipe kitchen place cherished memory, Contentment ,2023-06-27, FamilyChefSenior , Twitter , #KitchenMemories #SeniorCulinary ,20.0,40.0, USA,2023,6,27,17,positive
620,624,joined nature photography club capturing beauty great outdoors every click connection nature, Joy ,2023-06-28, NaturePhotographySenior , Facebook , #OutdoorBeauty #SeniorClicks ,18.0,35.0, UK,2023,6,28,22,positive
621,625,attended jazz concert swayed rhythm timeless tune music constant companion golden year, Joy ,2023-06-29, JazzMusicLover , Instagram , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,6,29,16,positive
622,626,joined writing group penning thought reflection writing journey depth soul, Gratitude ,2023-06-30, SeniorWordsmith , Twitter , #SoulfulWriting #SeniorReflections ,28.0,55.0, UK,2023,6,30,19,positive
623,627,embarked solo travel adventure discovering beauty new place pace, Excitement ,2023-07-01, SoloAdventurer , Instagram , #DiscoverNewPlaces #SeniorTravel ,30.0,60.0, USA,2023,7,1,14,positive
624,628,attended vintage car show reminiscing classic ruled road nostalgia every rev, Joy ,2023-07-02, CarEnthusiastSenior , Facebook , #RoadTripDownMemoryLane #SeniorCars ,22.0,45.0, UK,2023,7,2,18,positive
625,629,started community garden growing plant friendship green thumb unite, Joy ,2023-07-03, GreenThumbSenior , Twitter , #GardenFriends #SeniorGreenThumb ,28.0,55.0, Canada,2023,7,3,12,positive
626,630,hosted family dinner laughter echoed louder clinking utensil family heart happiness, Contentment ,2023-07-04, FamilyHostSenior , Instagram , #HeartwarmingMoments #SeniorFamily ,35.0,70.0, USA,2023,7,4,17,positive
627,631,enrolled dance class senior moving rhythm life age number dance floor, Joy ,2023-07-05, DanceEnthusiastSenior , Twitter , #DanceLife #SeniorMoves ,18.0,35.0, UK,2023,7,5,20,positive
628,632,visited art gallery appreciating brushstrokes tell tale creativity art eternal companion, Joy ,2023-07-06, ArtGalleryVisitor , Facebook , #CreativeExpressions #SeniorArt ,25.0,50.0, USA,2023,7,6,14,positive
629,633,started book club senior discussion lively character novel, Joy ,2023-07-07, SeniorBookClub , Instagram , #BookishTalks #SeniorBookworms ,22.0,45.0, UK,2023,7,7,19,positive
630,634,hosted picnic park basking warmth friendship sunshine simple joy timeless memory, Contentment ,2023-07-08, SeniorPicnicHost , Twitter , #FriendshipSunshine #SeniorMemories ,30.0,60.0, Canada,2023,7,8,16,positive
631,635,participated local theater production proving stage belongs every age, Joy ,2023-07-09, SeniorActor , Facebook , #StagePassion #SeniorTheater ,20.0,40.0, USA,2023,7,9,22,positive
632,636,embarked hiking adventure conquering trail relishing beauty nature age number mountaintop, Excitement ,2023-07-10, SeniorHikerExplorer , Instagram , #NatureTrailBlazer #SeniorExplorer ,28.0,55.0, UK,2023,7,10,14,positive
633,637,hosted photography exhibition featuring snapshot life welllived every photo story tell, Gratitude ,2023-07-11, SeniorPhotographerExhibitor , Twitter , #LifeInPictures #SeniorExhibition ,22.0,45.0, Canada,2023,7,11,18,positive
634,638,joined senior cycling club feeling wind hair freedom open road, Excitement ,2023-07-12, SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25.0,50.0, USA,2023,7,12,13,positive
635,639,attended wine tasting event savoring richness flavor age like fine wine cheer golden year, Joy ,2023-07-13, SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35.0,70.0, UK,2023,7,13,20,positive
636,640,started learning ballroom dancing gliding gracefully across dance floor ageless elegance every step, Joy ,2023-07-14, SeniorBallroomDancer , Twitter , #GracefulMoves #SeniorDance ,20.0,40.0, USA,2023,7,14,16,positive
637,641,organized community painting event turning blank canvas masterpiece shared creativity, Joy ,2023-07-15, SeniorPaintingOrganizer , Facebook , #CommunityArt #SeniorCreativity ,28.0,55.0, Canada,2023,7,15,19,positive
638,642,hosted memory lane evening old friend reminiscing adventure shaped life, Gratitude ,2023-07-16, SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30.0,60.0, USA,2023,7,16,14,positive
639,643,joined senior astronomy club stargazing finding wonder vastness cosmos, Curiosity ,2023-07-17, SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18.0,35.0, UK,2023,7,17,22,positive
640,644,attended local jazz festival tapping toe tune stood test time music lifelong love affair, Joy ,2023-07-18, SeniorJazzFestivalGoer , Facebook , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,7,18,16,positive
641,645,started blog sharing wisdom gained year proving every day chance learn grow, Gratitude ,2023-07-19, WisdomBloggerSenior , Instagram , #LifeLessons #SeniorBlog ,22.0,45.0, UK,2023,7,19,19,positive
642,646,participated charity run proving age barrier supporting meaningful cause, Excitement ,2023-07-20, SeniorCharityRunner , Twitter , #RunForACause #SeniorSupport ,30.0,60.0, Canada,2023,7,20,17,positive
643,647,survived challenging physic exam equation wont defeat, Relief ,2023-08-01, PhysicsWhizHighSchool , Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20.0,40.0, USA,2023,8,1,13,positive
644,648,exploring world coding debugging adventure, Excitement ,2023-08-02, CodeExplorerHighSchool , Twitter , #CodingAdventure #HighSchoolCoderLife ,25.0,50.0, UK,2023,8,2,14,positive
645,649,joined school debate team word weapon im ready battle, Excitement ,2023-08-03, DebateWarriorHighSchool , Facebook , #DebateWarrior #HighSchoolDebater ,18.0,35.0, Canada,2023,8,3,12,positive
646,650,started photography club school capturing moment one snapshot time, Joy ,2023-08-04, PhotoClubHighSchool , Instagram , #PhotographyClub #HighSchoolPhotographer ,22.0,45.0, USA,2023,8,4,16,positive
647,651,daydreaming upcoming prom dress dance fairytale making, Excitement ,2023-08-05, PromDreamerHighSchool , Twitter , #PromDreams #HighSchoolFairytale ,30.0,60.0, Canada,2023,8,5,19,positive
648,652,convinced teacher class outdoors learning equation side fresh air, Positive ,2023-08-06, OutdoorClassHighSchool , Facebook , #OutdoorClassroom #HighSchoolExplorer ,28.0,55.0, USA,2023,8,6,14,positive
649,653,accidentally spilled paint art class abstract art right, Embarrassed ,2023-08-07, PaintSpillHighSchool , Instagram , #ArtisticMishaps #HighSchoolArt ,22.0,45.0, UK,2023,8,7,19,positive
650,654,trying master perfect kickflip skateboard skating weekend like pro, Excitement ,2023-08-08, SkateProHighSchool , Twitter , #SkaterLife #HighSchoolSkater ,30.0,60.0, Canada,2023,8,8,16,positive
651,655,bonding friend latest kpop sensation fangirling finest, Joy ,2023-08-09, KpopFangirlHighSchool , Facebook , #KpopFangirl #HighSchoolMusic ,20.0,40.0, USA,2023,8,9,22,positive
652,656,spent hour perfecting chemistry experiment mixing potion like wizard, Joy ,2023-08-10, ChemistryWizardHighSchool , Instagram , #ChemistryWizard #HighSchoolScientist ,28.0,55.0, UK,2023,8,10,14,positive
653,657,successfully organized surprise birthday party friend party planning expert mode achieved, Joy ,2023-08-11, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22.0,45.0, Canada,2023,8,11,18,positive
654,658,joined drama club unleash inner actor light camera action, Excitement ,2023-08-12, DramaClubStarHighSchool , Facebook , #DramaClubStar #HighSchoolActor ,25.0,50.0, USA,2023,8,12,13,positive
655,659,got hand latest fantasy novel diving realm magic adventure, Excitement ,2023-08-13, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35.0,70.0, UK,2023,8,13,20,positive
656,660,mastering art perfect doodle boring class doodle, Joy ,2023-08-14, DoodleMasterHighSchool , Twitter , #DoodleMaster #HighSchoolArt ,20.0,40.0, USA,2023,8,14,16,positive
657,661,attempting break school record longest handstand wish luck, Excitement ,2023-08-15, HandstandChallengeHighSchool , Facebook , #HandstandChallenge #HighSchoolAthlete ,28.0,55.0, Canada,2023,8,15,19,positive
658,662,sneaking snack class like pro art snacksmuggling sacred skill, Mischievous ,2023-08-16, SnackSmugglerHighSchool , Instagram , #SnackSmuggler #HighSchoolSnacks ,30.0,60.0, USA,2023,8,16,14,positive
659,663,hosting sleepover friend weekend preparing night laughter memory, Excitement ,2023-08-17, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18.0,35.0, UK,2023,8,17,22,positive
660,664,spent hour tiktok dance realize two left foot dance fail unleashed, Embarrassed ,2023-08-18, TikTokFailHighSchool , Facebook , #DanceFail #HighSchoolTikTok ,25.0,50.0, USA,2023,8,18,16,positive
661,665,accidentally liked crush old photo stalking profile awkward level maximum, Embarrassed ,2023-08-19, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0, UK,2023,8,19,19,positive
662,666,tried impress crush smooth conversation ended spilling drink smooth level nonexistent, Embarrassed ,2023-08-20, CrushFailHighSchool , Twitter , #CrushFail #HighSchoolEmbarrassment ,30.0,60.0, Canada,2023,8,20,17,positive
663,667,mastered art creating paper airplane lecture paper plane soaring new height, Joy ,2023-08-21, PaperPlaneExpertHighSchool , Instagram , #PaperPlaneExpert #HighSchoolArt ,15.0,30.0, USA,2023,8,21,15,positive
664,668,trying set new trend juggling textbook class academic juggling unique skill, Excitement ,2023-08-22, JugglingProHighSchool , Facebook , #TextbookJuggling #HighSchoolSkills ,22.0,40.0, Canada,2023,8,22,12,positive
665,669,hiding snack stash backpack emergency craving snack ninja mode activated, Mischievous ,2023-08-23, SnackNinjaHighSchool , Twitter , #SnackNinja #HighSchoolSnacks ,28.0,55.0, USA,2023,8,23,16,positive
666,670,planning surprise scavenger hunt friend anticipating thrill excitement, Excitement ,2023-08-24, ScavengerHuntMasterHighSchool , Instagram , #SurpriseAdventure #HighSchoolFun ,20.0,38.0, UK,2023,8,24,18,positive
667,671,danced rain celebrate end exam rain dance unexpectedly refreshing, Joy ,2023-08-25, RainDanceCelebrationHighSchool , Facebook , #RainDance #HighSchoolJoy ,25.0,50.0, Canada,2023,8,25,14,positive
668,672,accidentally sent text meant friend class group chat texting fail oops moment, Embarrassed ,2023-08-26, GroupChatBlunderHighSchool , Twitter , #TextingFail #HighSchoolAwkward ,18.0,35.0, USA,2023,8,26,17,positive
669,673,tried magic trick impress classmate magic fail rabbit go, Embarrassed ,2023-08-27, MagicFailHighSchool , Instagram , #MagicFail #HighSchoolMagic ,22.0,45.0, UK,2023,8,27,20,positive
670,674,perfecting art creating origami dull lecture origami mastery, Joy ,2023-08-28, OrigamiProHighSchool , Twitter , #OrigamiMaster #HighSchoolArt ,18.0,36.0, USA,2023,8,28,16,positive
671,675,attempting set new record consecutive hacky sack kick hacky sack skill unleashed, Excitement ,2023-08-29, HackySackChampionHighSchool , Instagram , #HackySackChallenge #HighSchoolAthlete ,26.0,48.0, Canada,2023,8,29,13,positive
672,676,creating secret handshake friend friendship level expert, Joy ,2023-08-30, SecretHandshakeHighSchool , Facebook , #FriendshipGoals #HighSchoolMemories ,20.0,40.0, USA,2023,8,30,17,positive
673,677,embarking mission find best burger joint town burger connoisseur reporting duty, Excitement ,2023-08-31, BurgerQuestHighSchool , Twitter , #BurgerQuest #HighSchoolFoodie ,24.0,42.0, UK,2023,8,31,20,positive
674,678,practicing standup comedy routine upcoming talent show comedy gig making, Joy ,2023-09-01, ComedyGeniusHighSchool , Instagram , #StandUpComedy #HighSchoolTalent ,21.0,39.0, Canada,2023,9,1,14,positive
675,679,accidentally sent love letter wrong person love note fail maximum embarrassment, Embarrassed ,2023-09-02, LoveLetterBlunderHighSchool , Facebook , #LoveLetterFail #HighSchoolAwkward ,17.0,33.0, USA,2023,9,2,18,positive
676,680,attempting impress teacher elaborate science experiment science geek mode activated, Excitement ,2023-09-03, ScienceExperimentProHighSchool , Twitter , #ScienceGeek #HighSchoolExperiments ,23.0,44.0, UK,2023,9,3,22,positive
677,681,crafting intricate friendship bracelet whole squad friendship level expert weaver, Joy ,2023-09-04, BraceletCraftsmanHighSchool , Instagram , #FriendshipBracelets #HighSchoolCrafts ,19.0,37.0, USA,2023,9,4,15,positive
678,682,attempting beat record consecutive cartwheel cartwheel challenge underway, Excitement ,2023-09-05, CartwheelMasterHighSchool , Twitter , #CartwheelChallenge #HighSchoolAthlete ,27.0,52.0, Canada,2023,9,5,12,positive
679,683,organizing movie marathon friend popcorn cinematic adventure await, Joy ,2023-09-06, MovieMarathonHostHighSchool , Facebook , #MovieNight #HighSchoolMemories ,22.0,43.0, UK,2023,9,6,16,positive
680,684,experimenting new hair color bold change bold semester, Excitement ,2023-09-07, HairColorExperimentHighSchool , Instagram , #HairExperiment #HighSchoolStyle ,20.0,39.0, USA,2023,9,7,18,positive
681,685,building time capsule capture memory future timetraveling emotion, Joy ,2023-09-08, TimeCapsuleCreatorHighSchool , Facebook , #TimeCapsule #HighSchoolNostalgia ,26.0,48.0, Canada,2023,9,8,14,positive
682,686,accidentally walked wrong classroom first day classroom mixup awkward start, Embarrassed ,2023-09-09, ClassroomBlunderHighSchool , Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16.0,32.0, USA,2023,9,9,17,positive
683,687,trying new smoothie recipe healthy start week smoothie enthusiast level, Excitement ,2023-09-10, SmoothieConnoisseurHighSchool , Instagram , #HealthyLiving #HighSchoolWellness ,23.0,42.0, UK,2023,9,10,20,positive
684,688,reflecting challenge school year feeling bit overwhelmed assignment, Sad ,2023-09-11, OverwhelmedHighSchoolStudent , Twitter , #SchoolChallenges #HighSchoolStruggles ,15.0,28.0, USA,2023,9,11,15,positive
685,689,encountered meanspirited comment online dealing online hate never easy, Hate ,2023-09-12, DealingWithHateHighSchool , Instagram , #OnlineHate #HighSchoolReality ,18.0,36.0, Canada,2023,9,12,12,positive
686,690,bad day school everything seems going wrong, Bad ,2023-09-13, ToughDayHighSchool , Facebook , #BadDay #HighSchoolBlues ,20.0,40.0, UK,2023,9,13,16,positive
687,691,feeling making sport team disappointment lingers, Sad ,2023-09-14, SportsTeamRejectionHighSchool , Twitter , #Disappointment #HighSchoolSports ,17.0,34.0, USA,2023,9,14,18,positive
688,692,witnessed heated argument cafeteria unpleasant atmosphere lunch, Hate ,2023-09-15, CafeteriaConflictHighSchool , Instagram , #CafeteriaDrama #HighSchoolTension ,21.0,41.0, Canada,2023,9,15,14,positive
689,693,received notsogreat grade major project academic frustration setting, Bad ,2023-09-16, ProjectGradeDisappointmentHighSchool , Facebook , #AcademicFrustration #HighSchoolStress ,19.0,38.0, UK,2023,9,16,17,positive
690,694,dealing personal setback sometimes life throw unexpected challenge, Sad ,2023-09-17, PersonalSetbackHighSchool , Twitter , #LifeChallenges #HighSchoolStruggles ,22.0,44.0, USA,2023,9,17,20,positive
691,695,feeling lonely saturday night sometimes solitude hit harder expected, Sad ,2023-09-18, LonelySaturdayHighSchool , Instagram , #LonelyNights #HighSchoolEmotions ,16.0,31.0, Canada,2023,9,18,22,positive
692,696,experiencing cyberbullying hateful message online disheartening, Hate ,2023-09-19, CyberbullyingVictimHighSchool , Facebook , #StopCyberbullying #HighSchoolReality ,14.0,27.0, UK,2023,9,19,15,positive
693,697,caught torrential rainstorm without umbrella today weather bad luck, Bad ,2023-09-20, RainyDayBluesHighSchool , Twitter , #BadLuck #HighSchoolWeather ,18.0,35.0, USA,2023,9,20,12,positive
694,698,missing important event due unforeseen circumstance day filled sadness, Sad ,2023-09-21, MissedOpportunityHighSchool , Instagram , #MissedChances #HighSchoolRegret ,20.0,39.0, Canada,2023,9,21,16,positive
695,699,dealing unfounded rumor circulating personal life rumor hurtful, Hate ,2023-09-22, RumorVictimHighSchool , Facebook , #RumorMills #HighSchoolDrama ,23.0,46.0, UK,2023,9,22,18,positive
696,700,got flat tire way important meeting talk series bad event, Bad ,2023-09-23, FlatTireWoesHighSchool , Twitter , #BadLuckDay #HighSchoolStruggles ,25.0,50.0, USA,2023,9,23,14,positive
697,701,feeling sense emptiness close friend move away farewell always sad, Sad ,2023-09-24, FriendMovingAwayHighSchool , Instagram , #SayingGoodbye #HighSchoolEmotions ,21.0,42.0, Canada,2023,9,24,17,positive
698,702,facing rejection dream college disheartened determined explore path, Sad ,2023-09-25, CollegeRejectionHighSchool , Facebook , #CollegeDreams #HighSchoolJourney ,19.0,37.0, UK,2023,9,25,20,positive
699,703,encountering online toxicity gaming session hateful comment ruin fun, Hate ,2023-09-26, GamingToxicityHighSchool , Twitter , #OnlineGaming #HighSchoolGamer ,16.0,32.0, USA,2023,9,26,14,positive
700,704,bad hair day feeling selfconscious bad hair day affect confidence, Bad ,2023-09-27, BadHairDayBluesHighSchool , Instagram , #BadHairDay #HighSchoolConfidence ,18.0,36.0, Canada,2023,9,27,17,positive
701,705,feeling sense despair major project failure hard work didnt pay time, Sad ,2023-09-28, ProjectFailureDespairHighSchool , Facebook , #ProjectStruggles #HighSchoolHardships ,21.0,41.0, UK,2023,9,28,22,positive
702,706,experiencing hate comment expressing personal opinion online negativity prevails, Hate ,2023-09-29, OpinionsHateHighSchool , Twitter , #OnlineOpinions #HighSchoolCriticism ,24.0,48.0, USA,2023,9,29,15,positive
703,707,string bad luck constant technology malfunction tech trouble galore, Bad ,2023-09-30, TechMalfunctionWoesHighSchool , Instagram , #TechIssues #HighSchoolTech ,22.0,43.0, Canada,2023,9,30,18,positive
704,708,missing longanticipated event due unexpected circumstance day filled sadness, Sad ,2023-10-01, MissedEventBluesHighSchool , Facebook , #MissedMoments #HighSchoolRegret ,20.0,39.0, UK,2023,10,1,14,positive
705,709,trying new study technique upcoming exam exploring different learning strategy, Neutral ,2023-10-02, StudyTechniqueExperimentHighSchool , Instagram , #StudyStrategies #HighSchoolExams ,23.0,42.0, USA,2023,10,2,16,positive
706,710,organizing community cleanup event cleaner neighborhood promoting environmental awareness, Neutral ,2023-10-03, CommunityCleanupHighSchool , Twitter , #EnvironmentalEfforts #HighSchoolCommunity ,26.0,50.0, Canada,2023,10,3,12,positive
707,711,sharing favorite book recommendation classmate building mini book club, Neutral ,2023-10-04, BookRecommendationsHighSchool , Facebook , #BookClub #HighSchoolReads ,19.0,38.0, UK,2023,10,4,18,positive
708,712,experimenting new recipe school bake sale baking adventure kitchen, Neutral ,2023-10-05, BakeSaleRecipeExperimentHighSchool , Instagram , #BakingAdventures #HighSchoolBakes ,21.0,43.0, USA,2023,10,5,14,positive
709,713,collaborating school project peer teamwork make dream work, Neutral ,2023-10-06, SchoolProjectCollaborationHighSchool , Twitter , #Teamwork #HighSchoolProjects ,18.0,36.0, Canada,2023,10,6,17,positive
710,714,attending school club meeting explore new interest dabbling extracurricular activity, Neutral ,2023-10-07, ExtracurricularExplorationHighSchool , Instagram , #SchoolClubs #HighSchoolInterests ,22.0,45.0, UK,2023,10,7,20,positive
711,715,exploring new parttime job opportunity gaining work experience career development progress, Neutral ,2023-10-08, PartTimeJobExplorationHighSchool , Facebook , #CareerDevelopment #HighSchoolJobs ,24.0,48.0, USA,2023,10,8,15,positive
712,716,attending school assembly stay informed upcoming event announcement staying connected school activity, Neutral ,2023-10-09, SchoolAssemblyParticipationHighSchool , Twitter , #SchoolEvents #HighSchoolConnectivity ,20.0,40.0, Canada,2023,10,9,22,positive
713,717,exploring new hobby photography free time capturing moment lens, Neutral ,2023-10-10, PhotographyHobbyHighSchool , Instagram , #PhotographyJourney #HighSchoolHobbies ,25.0,49.0, UK,2023,10,10,14,positive
714,718,participating science fair showcase unique experiment sharing knowledge peer, Neutral ,2023-10-11, ScienceFairParticipationHighSchool , Facebook , #ScienceFair #HighSchoolScience ,19.0,37.0, USA,2023,10,11,16,positive
715,719,attending workshop time management enhance organizational skill striving efficiency, Neutral ,2023-10-12, TimeManagementWorkshopHighSchool , Twitter , #EfficiencyGoals #HighSchoolSkills ,23.0,44.0, Canada,2023,10,12,18,positive
716,720,volunteering local charity event give back community contributing social cause, Neutral ,2023-10-13, CharityEventVolunteerHighSchool , Instagram , #CommunityService #HighSchoolVolunteer ,20.0,39.0, UK,2023,10,13,12,positive
717,721,collaborating group project promote teamwork shared responsibility group effort action, Neutral ,2023-10-14, GroupProjectCollaborationHighSchool , Facebook , #TeamSpirit #HighSchoolProjects ,18.0,35.0, USA,2023,10,14,17,positive
718,722,participating debate club enhance critical thinking communication skill intellectual engagement progress, Neutral ,2023-10-15, DebateClubParticipationHighSchool , Twitter , #DebateSkills #HighSchoolIntellect ,22.0,43.0, Canada,2023,10,15,20,positive
719,723,celebrating friend birthday surprise party joyful moment laughter around, Happy ,2023-10-16, BirthdaySurpriseHighSchool , Instagram , #SurpriseParty #HighSchoolCelebration ,27.0,52.0, UK,2023,10,16,15,positive
720,724,successfully completing challenging coding project excitement overcoming coding hurdle, Happy ,2023-10-17, CodingSuccessHighSchool , Twitter , #CodingTriumph #HighSchoolTech ,24.0,48.0, USA,2023,10,17,12,positive
721,725,attending school talent show support classmate applauding diverse talent display, Happy ,2023-10-18, TalentShowSupportHighSchool , Facebook , #TalentShow #HighSchoolEntertainment ,19.0,38.0, Canada,2023,10,18,16,positive
722,726,exploring new hiking trail friend weekend nature laughter good vibe, Happy ,2023-10-19, WeekendHikeHighSchool , Instagram , #NatureAdventures #HighSchoolFriends ,21.0,42.0, UK,2023,10,19,18,positive
723,727,winning friendly sport competition rival school victory celebration full swing, Happy ,2023-10-20, SportsVictoryHighSchool , Twitter , #SportsTriumph #HighSchoolAthletics ,26.0,50.0, USA,2023,10,20,14,positive
724,728,receiving heartfelt letter pen pal another country connecting across globe, Happy ,2023-10-21, PenPalConnectionHighSchool , Facebook , #GlobalFriendship #HighSchoolCorrespondence ,23.0,45.0, Canada,2023,10,21,17,positive
725,729,creating beautiful mural fellow art enthusiast power collaboration creativity, Happy ,2023-10-22, MuralCreationHighSchool , Instagram , #ArtCollaboration #HighSchoolCreativity ,22.0,43.0, UK,2023,10,22,20,positive
726,730,participating schoolwide art exhibition witnessing creativity spreading positive vibe, Happy ,2015-11-10, ArtExhibitionJoyHighSchool , Instagram , #ArtisticExpression #HighSchoolCreativity ,23.0,44.0, USA,2015,11,10,16,positive
